"","year","month","tmin","tmax","spei","drought","yrmo","tave","wy","wymo","p","T_anom","P_anom"
"591",1991,9,13.1111111111111,22.462962962963,-0.0136415513969059,"none","1991-9",17.787037037037,1991,12,0.762,-1.69840856481481,-3.9338249964375
"592",1991,10,11.2903225806452,21.505376344086,0.0822994790840069,"none","1991-10",16.3978494623656,1992,1,13.97,-1.37353184449958,-1.57284613747436
"593",1991,11,7.77777777777778,21.7962962962963,0.064570214453429,"none","1991-11",14.787037037037,1992,2,2.286,-0.361407882241213,-44.0299230367692
"594",1991,12,6.73835125448029,18.673835125448,0.452715934430128,"none","1991-12",12.7060931899642,1992,3,84.328,-0.118545965320161,10.6577027784189
"595",1992,1,3.9247311827957,20,0.66214876372505,"none","1992-1",11.9623655913978,1992,4,66.548,-0.591168091168091,-34.0229741778077
"596",1992,2,9.15708812260537,20.095785440613,1.19024348096101,"none","1992-2",14.6264367816092,1992,5,234.442,1.48453179164386,132.838743771564
"597",1992,3,9.42652329749104,18.7813620071685,0.430778646752161,"none","1992-3",14.1039426523297,1992,6,83.058,0.14887028719205,4.22258294213923
"598",1992,4,10.4259259259259,23.7037037037037,0.408410868286864,"none","1992-4",17.0648148148148,1992,7,0.254,1.77946127946128,-32.0697661912208
"599",1992,5,15.1971326164875,21.8100358422939,0.460050888033723,"none","1992-5",18.5035842293907,1992,8,4.064,2.19069220430108,-4.6481999767875
"600",1992,6,14.7407407407407,23.4259259259259,0.376535891181603,"none","1992-6",19.0833333333333,1992,9,0,1.40401450118823,-2.25063290401266
"601",1992,8,15.5913978494624,26.7025089605735,0.328800032059887,"none","1992-8",21.1469534050179,1992,11,0,1.13606460686901,-0.739493670594937
"602",1992,9,16.3888888888889,24.2037037037037,0.332349341303201,"none","1992-9",20.2962962962963,1992,12,0,0.810850694444447,-4.6958249964375
"603",1992,10,15.0358422939068,22.2043010752688,0.553376905398945,"none","1992-10",18.6200716845878,1993,1,39.624,0.848690377722637,24.0811538625256
"604",1992,12,6.54121863799284,16.6487455197133,0.985499733937114,"none","1992-12",11.5949820788531,1993,3,132.08,-1.22965707643126,58.4097027784189
"605",1993,1,8.29749103942653,16.8279569892473,1.72741722544241,"none","1993-1",12.5627240143369,1993,4,276.86,0.00919033177097717,176.289025822192
"606",1993,2,5.95238095238095,17.281746031746,1.93358001242188,"none","1993-2",11.6170634920635,1993,5,213.106,-1.52484149790184,111.502743771564
"607",1993,3,8.15412186379929,20.0716845878136,1.98459180151196,"none","1993-3",14.1129032258065,1993,6,125.984,0.157830860668753,47.1485829421392
"608",1993,4,8.98148148148148,22.1481481481481,1.63451041251044,"none","1993-4",15.5648148148148,1993,7,0,0.279461279461275,-32.3237661912208
"609",1993,5,10.752688172043,22.7956989247312,1.42539730551728,"none","1993-5",16.7741935483871,1993,8,1.524,0.46130152329749,-7.1881999767875
"610",1993,6,12.9444444444444,23.4259259259259,1.48240878518221,"none","1993-6",18.1851851851852,1993,9,16.256,0.50586635304008,14.0053670959873
"611",1993,7,14.2831541218638,23.3333333333333,1.43905183884024,"none","1993-7",18.8082437275986,1993,10,0,-0.705722742013059,-0.554181817454545
"612",1993,8,13.0465949820789,24.3010752688172,1.41777247424864,"none","1993-8",18.673835125448,1993,11,0,-1.33705367270088,-0.739493670594937
"613",1993,9,9.96296296296296,23.0740740740741,1.4806191929117,"none","1993-9",16.5185185185185,1993,12,0,-2.96692708333332,-4.6958249964375
"614",1993,10,10.2150537634408,22.7240143369176,1.46993344097244,"none","1993-10",16.4695340501792,1994,1,4.064,-1.30184725668597,-11.4788461374744
"615",1993,11,9.51851851851852,20.4074074074074,1.42618722089554,"none","1993-11",14.962962962963,1994,2,35.306,-0.185481956315288,-11.0099230367692
"616",1993,12,7.16845878136201,18.494623655914,1.13209639221127,"none","1993-12",12.831541218638,1994,3,35.56,0.00690206335367805,-38.1102972215811
"617",1994,1,6.82795698924731,19.1756272401434,0.234831898201242,"none","1994-1",13.0017921146953,1994,4,43.434,0.4482584321294,-57.1369741778077
"618",1994,2,7.61904761904762,17.2222222222222,-0.025492938272495,"none","1994-2",12.4206349206349,1994,5,150.114,-0.721270069330412,48.5107437715641
"619",1994,3,10.4301075268817,19.336917562724,-0.357536831714124,"none","1994-3",14.8835125448029,1994,6,40.132,0.928440179665172,-38.7034170578608
"620",1994,4,10.9444444444445,19.3703703703704,-0.180981269251032,"none","1994-4",15.1574074074074,1994,7,14.478,-0.12794612794613,-17.8457661912208
"621",1994,5,11.236559139785,19.7311827956989,-0.0632145219044549,"none","1994-5",15.4838709677419,1994,8,3.302,-0.829021057347667,-5.4101999767875
"622",1994,6,12.962962962963,23.537037037037,-0.117242336200013,"none","1994-6",18.25,1994,9,4.318,0.570681167854886,2.06736709598734
"623",1994,7,13.6200716845878,23.0465949820789,-0.126887814637503,"none","1994-7",18.3333333333333,1994,10,0,-1.1806331362783,-0.554181817454545
"624",1994,8,16.0215053763441,26.0483870967742,-0.162176001219192,"none","1994-8",21.0349462365591,1994,11,0,1.02405743841024,-0.739493670594937
"625",1994,9,14.9259259259259,23.5740740740741,-0.124536119360671,"none","1994-9",19.25,1994,12,0.762,-0.23544560185185,-3.9338249964375
"626",1994,10,12.7060931899642,21.8996415770609,0.0096682436903885,"none","1994-10",17.3028673835125,1995,1,16.764,-0.468513923352628,1.22115386252564
"627",1994,11,7.16666666666667,18.2222222222222,0.126111854887333,"none","1994-11",12.6944444444444,1995,2,47.498,-2.45400047483381,1.18207696323077
"628",1994,12,6.72043010752688,17.7060931899642,0.0633396603468919,"none","1994-12",12.2132616487455,1995,3,22.606,-0.611377506538799,-51.0642972215811
"629",1995,1,9.35483870967743,16.9354838709677,1.69937983156351,"none","1995-1",13.1451612903226,1995,4,557.276,0.591627607756639,456.705025822192
"630",1995,2,11.7857142857143,19.9801587301587,1.44407587275704,"none","1995-2",15.8829365079365,1995,5,36.576,2.74103151797117,-65.0272562284359
"631",1995,3,10.7706093189964,18.8351254480287,1.82495120190156,"none","1995-3",14.8028673835125,1995,6,256.032,0.847795018374846,177.196582942139
"632",1995,4,11.1666666666667,20.7037037037037,1.840512298557,"none","1995-4",15.9351851851852,1995,7,7.62,0.649831649831649,-24.7037661912208
"633",1995,5,11.7204301075269,18.3512544802867,1.88287616353208,"none","1995-5",15.0358422939068,1995,8,21.336,-1.2770497311828,12.6238000232125
"634",1995,6,13.5925925925926,20.3888888888889,1.92081930601593,"none","1995-6",16.9907407407407,1995,9,11.938,-0.688578091404374,9.68736709598734
"635",1995,7,15.5197132616487,23.2078853046595,1.92306737415741,"none","1995-7",19.3637992831541,1995,10,0,-0.150167186457512,-0.554181817454545
"636",1995,8,14.7311827956989,23.4767025089606,1.94005566643619,"none","1995-8",19.1039426523297,1995,11,0,-0.906946145819155,-0.739493670594937
"637",1995,9,15.1296296296296,23.462962962963,2.00633425075809,"none","1995-9",19.2962962962963,1995,12,0,-0.189149305555553,-4.6958249964375
"638",1995,10,14.4623655913979,22.5268817204301,1.97479891717973,"none","1995-10",18.494623655914,1996,1,0,0.723242349048803,-15.5428461374744
"639",1995,11,12.2222222222222,20.3888888888889,1.88717927693599,"none","1995-11",16.3055555555556,1996,2,4.318,1.1571106362773,-41.9979230367692
"640",1995,12,10.0179211469534,19.336917562724,1.97005319434085,"none","1995-12",14.6774193548387,1996,3,82.296,1.85278019955439,8.62570277841893
"641",1996,1,8.72759856630824,18.7813620071685,0.796185666704622,"none","1996-1",13.7544802867384,1996,4,52.832,1.20094660417241,-47.7389741778077
"642",1996,2,10.7471264367816,17.9885057471264,1.35334716576633,"none","1996-2",14.367816091954,1996,5,228.092,1.22591110198869,126.488743771564
"643",1996,3,10.1433691756272,19.15770609319,0.778403450580559,"none","1996-3",14.6505376344086,1996,6,46.228,0.695465269270908,-32.6074170578608
"644",1996,4,11.9814814814815,22.6018518518519,0.758189724967086,"none","1996-4",17.2916666666667,1996,7,22.352,2.00631313131313,-9.97176619122078
"645",1996,5,13.5663082437276,21.989247311828,0.686015728178602,"none","1996-5",17.7777777777778,1996,8,15.494,1.46488575268817,6.7818000232125
"646",1996,6,13.8333333333333,21.7037037037037,0.632553397493128,"none","1996-6",17.7685185185185,1996,9,0,0.089199686373405,-2.25063290401266
"647",1996,7,14.6057347670251,23.4050179211469,0.598547774001317,"none","1996-7",19.005376344086,1996,10,0,-0.508590125525615,-0.554181817454545
"648",1996,8,15.3763440860215,24.8387096774194,0.559355089560046,"none","1996-8",20.1075268817204,1996,11,0,0.0966380835715306,-0.739493670594937
"649",1996,9,15.8148148148148,23.4259259259259,0.594600066212369,"none","1996-9",19.6203703703704,1996,12,0,0.134924768518523,-4.6958249964375
"650",1996,10,13.2258064516129,21.2186379928315,0.86381925316973,"none","1996-10",17.2222222222222,1997,1,67.056,-0.549159084642955,51.5131538625256
"651",1996,11,10.8518518518519,20.7222222222222,1.06378254461099,"none","1996-11",15.787037037037,1997,2,74.422,0.638592117758785,28.1060769632308
"652",1996,12,9.33691756272401,17.7956989247312,1.30187164218326,"none","1996-12",13.5663082437276,1997,3,173.228,0.741669088443279,99.5577027784189
"653",1997,1,9.24731182795699,17.1505376344086,1.60044189391039,"none","1997-1",13.1989247311828,1997,4,169.418,0.645391048616858,68.8470258221923
"654",1997,2,9.27579365079366,20.0496031746032,0.964513646960932,"none","1997-2",14.6626984126984,1997,5,0,1.52079342273308,-101.603256228436
"655",1997,3,10.5017921146953,20.6272401433692,0.820172091130253,"none","1997-3",15.5645161290323,1997,6,0,1.60944376389456,-78.8354170578608
